G TIN,Category,Sub Category,Name,Price,Brand,Description,Promotion
5010029208610	,Food Cupboard,Breakfast Cereal and Drinks,Weetabix Oatibix Flakes Cereal 550g,£3.65,Weetabix,Wholegrain oat and oat bran flakes fortified with vitamins and iron.,NA
5000128868860	,Food Cupboard,Breakfast Cereal and Drinks,Co-op Irresistible Scottish Jumbo Rolled Oats 750g,£1.9,Co-op,NA,NA
5059319017174	,Food Cupboard,Breakfast Cereal and Drinks,"Kellogg's Coco Pops Choc Hazelnut Flavour Cereal, 480g",£3.3,Coco Pops,Chocolate and Hazelnut Flavour Toasted Rice Fortified with Vitamins and Iron.,NA
5000128875189	,Food Cupboard,Breakfast Cereal and Drinks,Co-op Coconut & Cranberry Breakfast Blend 150g,£1.5,Co-op,"Pumpkin and sunflower seeds with sweetened dried cranberries, dried goji berries and coconut flakes.",NA
5000128871976	,Food Cupboard,Breakfast Cereal and Drinks,Co-op Original Porridge 55g,£0.7,Co-op,Sweetened oats.,NA
5000128879743	,Food Cupboard,Breakfast Cereal and Drinks,Co-op Mixed Fruit Muesli 500g,£2,Co-op,"A blend of oats, wheat and barley flakes with mixed dried fruit and sweetened dried fruit.",NA
5050083392801	,Food Cupboard,Breakfast Cereal and Drinks,Kellogg's Coco Pops Cereal 35g,£0.6,Kellogg's,Chocolate Flavour Toasted Rice.,NA
5010029227116	,Food Cupboard,Breakfast Cereal and Drinks,Weetabix Melts Milk Chocolate 360g,£3.5,Weetabix,Wholegrain Wheat Cereal with Milk Chocolate Flavoured Filling Fortified with Vitamins & Iron.,NA
5010477347312	,Food Cupboard,Breakfast Cereal and Drinks,Jordans Simply Granola with a Hint of Honey 750g,£3.7,Jordans,Toasted Wholegrain Oat and Honey Clusters.,NA
5053827179294	,Food Cupboard,Breakfast Cereal and Drinks,Kellogg's Krave Chocolate Hazelnut 850g,£4,Kellogg's,"Wheat, Oat, and Rice Pillow Containing a Chocolate and Hazelnut Flavoured Filling.",NA
5060120285492	,Food Cupboard,Breakfast Cereal and Drinks,Rude Health Bircher Muesli Soft & Fruity 400g,£3,Rude Health,Bircher Muesli,NA
7613038969510	,Food Cupboard,Breakfast Cereal and Drinks,Cheerios Multigrain 300g,£2.25,Cheerios,Fortified Mixed Whole Grain Sweetened Cereal Os,NA
7613036845311	,Food Cupboard,Breakfast Cereal and Drinks,Nestlé Box Bowls Cereal 210g,£2.2,NA,Sugar Frosted Fortified Whole Wheat Malted Cereal; Chocolate Flavoured Fortified Wheat and Maize Cereal; Fortified Mixed Whole Grain Sweetened Cereal Os with Honey; 100% Whole Grain Wheat Cereal Biscuits; Fortified Mixed Whole Grain Sweetened Cereal Os; Whole Wheat Fortified Malted Cereal,NA
5000108170938	,Food Cupboard,Breakfast Cereal and Drinks,Quaker Oat So Simple Big Bowl Golden Syrup Porridge Sachets 6x49.6g,£2.5,Quaker,Golden Syrup Flavour Microwaveable Oats,NA
5010477337757	,Food Cupboard,Breakfast Cereal and Drinks,Jordans Country Crisp with 70% Cocoa Dark Chocolate 500g,£2,Jordans,Crisp cereal clusters with dark chocolate curls.,NA
5010029212464	,Food Cupboard,Breakfast Cereal and Drinks,Weetabix Chocolate Cereal 24 Pack,£3.9,Weetabix,Wholegrain Wheat Cereal with Chocolate Chips Fortified with Vitamins & Iron.,NA
5000128869911	,Food Cupboard,Breakfast Cereal and Drinks,Co-op Malt Crunchies 450g,£1.7,Co-op,Wholegrain wheat cereal with a malted barley flavour. With 8 added vitamins plus iron.,NA
5010029217902	,Food Cupboard,Breakfast Cereal and Drinks,Weetabix On the Go Breakfast Drink Strawberry 250ml,£1.7,Weetabix,Strawberry flavoured breakfast milk drink with added vitamins and iron (UHT).,NA
5000108022152	,Food Cupboard,Breakfast Cereal and Drinks,Quaker Rolled Porridge Oats 1kg,£2.3,Quaker,Rolled Oats,NA
5053827111348	,Food Cupboard,Breakfast Cereal and Drinks,Kellogg's Crunchy Nut Hazelnut & Chocolate Breakfast Granola 380g,£2,Crunchy Nut,Crunchy Cereal Clusters with Chocolate & Hazelnuts.,NA
5053827209885	,Food Cupboard,Breakfast Cereal and Drinks,Kellogg's Coco Pops Breakfast Cereal 480g,£2.5,Coco Pops,Chocolate Flavour Toasted Rice.,NA
5053827111300	,Food Cupboard,Breakfast Cereal and Drinks,Kellogg's Crunchy Nut Fruit & Nut Breakfast Granola 380g,£2,Kellogg's,Crunchy Oat Clusters with Dried Fruit and Nuts.,NA
5000127660069	,Food Cupboard,Breakfast Cereal and Drinks,Kellogg's Rice Krispies Breakfast Cereal Bars 6x20g,£2.2,Kellogg's,Toasted Rice Cereal and Milk Bar.,NA
5011476102520	,Food Cupboard,Breakfast Cereal and Drinks,NESTLÉ Shreddies The Frosted One Cereal 500g,£3,Shreddies,Sugar Frosted Fortified Whole Wheat Malted Cereal,NA
5060092030687	,Food Cupboard,Breakfast Cereal and Drinks,Lizi's Granola Low Sugar Nuts & Seeds 500g,£4.55,Lizi's,"Toasted wholegrain oat, nut and seed granola.",NA
5059319004051	,Food Cupboard,Breakfast Cereal and Drinks,Kellogg's Fruit 'n Fibre Original Breakfast Cereal 700g,£3.3,Kellogg's,"Wholewheat Flakes with Raisins, Coconut, Banana, Apple And Hazelnuts.",NA
5000128885300	,Food Cupboard,Breakfast Cereal and Drinks,Co-op Bran Flakes 500g,£1.8,Co-op,Wholegrain wheat flakes with wheat bran fortified with vitamins and iron.,NA
5013531730020	,Food Cupboard,World Foods,Natco Paprika 100g,£1.1,Natco,Paprika,NA
5013531621786	,Food Cupboard,World Foods,Natco Tandoori Masala 100g,£1.1,Natco,Tandoori Masala,NA
5013531002943	,Food Cupboard,World Foods,Natco Crispy Fried Onions 150g,£1.1,Natco,Crispy Fried Onions,NA
5029788188460	,Food Cupboard,World Foods,Bevelini All Star Pepper Mix in Sweet Brine 315g,£2.3,Bevelini,NA,NA
50362325	,Food Cupboard,World Foods,Cypressa Roasted & Salted Pumpkin Seeds 100g,£1.05,Cypressa,Roasted & Salted Pumpkin Seeds,NA
50362103	,Food Cupboard,World Foods,Cypressa Bulgar Wheat Medium Grain 500g,£1.25,Cypressa,Bulgar Wheat Medium Grain,NA
5026489496436	,Food Cupboard,World Foods,Cofresh Cashews Nuts Roasted & Salted 60g,£1.5,Cofresh,Roasted & Salted Cashew Nuts,NA
5018893786111	,Food Cupboard,World Foods,Consumers Pride Lemon Juice 250ml,£0.68,Consumers Pride,Lemon juice made with concentrated lemon juice.,NA
5018605480979	,Food Cupboard,World Foods,East End Popcorn 500g,£1.3,East End,Popcorn,NA
8715000029723	,Food Cupboard,World Foods,MAGGI Liquid Seasoning 101ml,£1.3,MAGGI,Liquid seasoning,NA
5013635312160	,Food Cupboard,World Foods,KTC Chick Peas in Salted Water 400g,£0.47,KTC,NA,NA
5013635312160	,Food Cupboard,Tins and Packets,KTC Chick Peas in Salted Water 400g,£0.47,KTC,NA,NA
5000362252197	,Food Cupboard,World Foods,Cypressa Grissini Sticks with Black Olives 250g,£2.1,Cypressa,NA,NA
5000362251190	,Food Cupboard,World Foods,Cypressa Nuts & Fruit Mix 170g,£2,Cypressa,"A tasty mix of nuts, juicy raisins & cranberries.",NA
5013635389520	,Food Cupboard,World Foods,KTC Minced Garlic Paste 210g,£1.2,KTC,Minced Garlic Paste,NA
5018605005318	,Food Cupboard,World Foods,East End Roasted & Salted Cashews 250g,£5.25,East End,NA,NA
5000362211170	,Food Cupboard,World Foods,Cypressa Greek Halkidiki Olives Double Stuffed with Garlic & Red Pepper 315g,£2.5,Cypressa,Greek Halkidiki Olives Double Stuffed with Garlic & Red Pepper,NA
5000362102164	,Food Cupboard,World Foods,Cypressa Quinoa 250g,£1.45,Cypressa,Quinoa,NA
5026489484075	,Food Cupboard,World Foods,Cofresh Mango Chutney Poppadum Curls Flavoured Lentil Snack 80g,£0.8,Cofresh,Poppadum Curls Mango Chutney Flavour Lentil Snack,NA
5027738013855	,Food Cupboard,World Foods,Regal BAKERY Mini Madeira Cakes 350g,£1.4,Regal BAKERY,NA,NA
5000362000965	,Food Cupboard,World Foods,Cypressa Extra Virgin Olive Oil 1 Litre,£5.95,Cypressa,Extra Virgin Olive Oil,NA
5012389900159	,Food Cupboard,World Foods,Encona West Indian Original Hot Pepper Sauce 220ml,£1.7,Encona,Original Hot Pepper Sauce Inspired by West Indian Recipe.,NA
5013531212502	,Food Cupboard,World Foods,Natco Madras Curry Powder 100g,£1.1,Natco,Madras Curry Powder,NA
5011898008011	,Food Cupboard,World Foods,Rubicon Still Passion Juice Drink 1 Litre,£1.6,Rubicon,Passion Fruit Juice Drink with Sugars & Sweeteners,NA
5029578000163	,Food Cupboard,World Foods,Ting Sparkling Grapefruit Flavoured Beverage 330ml,£0.45,Ting,Carbonated Grapefruit Juice Drink with Sugar and Sweetener,NA
5000362112040	,Food Cupboard,World Foods,Cypressa Baked Giant Beans 280g,£1.8,Cypressa,White Kidney Beans in a Tasty Tomato Sauce,NA
5060188691914	,Food Cupboard,World Foods,Najma Original Chicken Slices 150g,£1.85,Najma,"Sliced and Cooked, Formed Chicken.",NA
5060188691471	,Food Cupboard,World Foods,Najma Smoked Turkey Rashers 150g,£2,Najma,"Formed, Smoked and Smoke Flavoured, Sliced Turkey Rashers with added Milk Protein.",NA
5060188690009	,Food Cupboard,World Foods,Najma Tikka Style Chicken Slices 150g,£2,Najma,Formed chicken tikka style slices with added milk protein and water.,NA
5000362000040	,Food Cupboard,World Foods,Cypressa Falafel Wrap Kit 449g,£3.5,Cypressa,"Falafel Kit with Flatbread Wraps, Falafel Seasoning Mix, Garlic & Herb Sauce and Chilli Sauce in Individual Sachets.",NA
5018605006254	,Food Cupboard,World Foods,East End Semolina 375g,£1,East End,Semolina,NA
9556001135957	,Food Cupboard,World Foods,MAGGI 2 Minute Curry Flavour Noodles 79g,£0.6,MAGGI,Two Minute Noodles Curry Flavour,NA
5000362312761	,Food Cupboard,World Foods,Cypressa Greek Pitted Halkidiki Olives 70g,£1.5,Cypressa,Pitted green olives with lemon and rosemary.,NA
5018605354492	,Food Cupboard,World Foods,East End Pure Butter Ghee for Cooking 500g,£4.3,East End,Butter Ghee,NA
5027738014746	,Food Cupboard,World Foods,Regal Snacks Popcorn Sweet & Salted 225g,£1.3,Regal Snacks,Popcorn with Sugar and Sea Salt,NA
752046490351	,Food Cupboard,World Foods,Miracle Peanut Punch Flavoured Milk Drink 240ml,£1,Miracle,Peanut flavoured milk beverage,NA
5029788100257	,Food Cupboard,World Foods,Tropical Sun Chicken Seasoning 100g,£1,Tropical Sun,NA,NA
8715000998630	,Food Cupboard,World Foods,Nido Instant Full Cream Milk Powder Tin 400g,£4.7,Nido,Dried whole milk powder.,NA
5026489469485	,Food Cupboard,World Foods,Cofresh Bombay Mix Savoury Indian Snack 200g,£0.8,Cofresh,"A mix of Savoury Noodles, Peas, Peanuts and Lentils",NA
5000362125101	,Food Cupboard,World Foods,Cypressa Roasted Peppers 465g,£2.15,Cypressa,Roasted Peppers,NA
5741000153178	,Food Cupboard,World Foods,Supermalt Original 330ml,£1.2,Supermalt,Non-Alcoholic Malt Beverage with B Vitamins,NA
8002210125223	,Food Cupboard,World Foods,Filippo Berio Hot Chilli Pesto 190g,£2.8,Filippo Berio,Hot Chilli Pesto,NA
8002210125223	,Food Cupboard,Cooking Sauces and Meal Kits,Filippo Berio Hot Chilli Pesto 190g,£2.8,Filippo Berio,Hot Chilli Pesto,NA
5011898007014	,Food Cupboard,World Foods,Rubicon Still Mango Juice Drink 1L,£1.6,Rubicon,Mango Juice Drink with Sugars & Sweeteners,NA
5000362002877	,Food Cupboard,World Foods,Cypressa Cashew Nuts 200g,£3,Cypressa,NA,NA
5012389670588	,Food Cupboard,World Foods,Nurishment The Original Chocolate Flavour 400g,£1.55,Nurishment,Chocolate Flavour Nutritionally enriched milk drink,NA
50362066	,Food Cupboard,World Foods,Cypressa Couscous 500g,£1.2,Cypressa,Couscous,NA
50362042	,Food Cupboard,World Foods,Cypressa White Kidney Beans 500g,£1.45,Cypressa,White Kidney Beans,NA
5029788602157	,Food Cupboard,World Foods,Tropical Sun Red Kidney Beans in Salted Water 400g,£0.69,Tropical Sun,Red Kidney Beans in Salted Water,NA
5029788100141	,Food Cupboard,World Foods,Tropical Sun Premium Creamed Coconut 200g,£1.1,Tropical Sun,Grade 'A' Creamed Coconut,NA
5000362129154	,Food Cupboard,World Foods,Cypressa Mixed Nuts & Raisins 200g,£1.7,Cypressa,A tasty mix of nuts & juicy raisins.,NA
5000362110206	,Food Cupboard,World Foods,Cypressa Tahini Pulped Sesame Seeds 300g,£2.6,Cypressa,Tahini pulped sesame seeds,NA
5000362110206	,Food Cupboard,"Condiments, Pickles and Chutneys",Cypressa Tahini Pulped Sesame Seeds 300g,£2.6,Cypressa,Tahini pulped sesame seeds,NA
5000362002853	,Food Cupboard,World Foods,Cypressa Roasted & Salted Pistachio Nuts 200g,£2.6,Cypressa,NA,NA
5013531110082	,Food Cupboard,World Foods,Natco Almonds 400g,£4,Natco,Almonds,NA
5000362269300	,Food Cupboard,World Foods,Cypressa Greek Kalamata Olives 345g,£2.2,Cypressa,NA,NA
5013635312146	,Food Cupboard,World Foods,KTC Plum Tomatoes in Tomato Juice 400g,£0.45,KTC,NA,NA
5013635350704	,Food Cupboard,World Foods,KTC Kala Chana in Salted Water 400g,£0.47,KTC,NA,NA
5000177487050	,Food Cupboard,World Foods,Old Jamaica Ginger Beer Extra Fiery 330ml,£0.45,Old Jamaica,Carbonated Low Calorie Extra Fiery Ginger Beer Flavour Soft Drink with Sweetener,NA
5011308510028	,Food Cupboard,World Foods,Patak's Peshwari Naan Breads x 2,£1.8,Patak's,NA,NA
5011308510028	,Food Cupboard,Cooking Sauces and Meal Kits,Patak's Peshwari Naan Breads x 2,£1.8,Patak's,NA,NA
8901047816161	,Food Cupboard,World Foods,Kohinoor Pindi Chana Aloo 300g,£1.7,Kohinoor,"Chick Peas and Potatoes in a Tomato, Ginger and Dry Mango Powder Sauce",NA
753920619011	,Food Cupboard,World Foods,Honey Bun Fruit Bun 128g,£0.79,Honey Bun,Fruit Bun,NA
5018605162011	,Food Cupboard,World Foods,East End Garlic Chilli Sauce 260g,£1.1,East End,NA,NA
8901047610530	,Food Cupboard,World Foods,Kohinoor Bombay Egg Curry Cooking Sauce 375g,£1.8,Kohinoor,A Rich Tomato and Onion Sauce with Cashew Nut Paste & Coriander,NA
5026489491424	,Food Cupboard,World Foods,Cofresh Karachi Crunch Savoury Indian Snack 200g,£0.8,Cofresh,Delicious Savoury Noodles mixed with Lentils and Peanuts with a Tangy Seasoning Blend,NA
5000197583091	,Food Cupboard,Herbs and Spices,Sharwood's 4 Plain Mini Naans,£2,Sharwood's,4 Plain Mini Naans,NA
5000197583091	,Food Cupboard,World Foods,Sharwood's 4 Plain Mini Naans,£2,Sharwood's,4 Plain Mini Naans,NA
5060188691372	,Food Cupboard,World Foods,Najma Chicken Slices with Herbs 150g,£2,Najma,"Formed, Roasted and Smoke Flavoured Chicken Slices with Herbs and Added Milk Protein & Water.",NA
5012836700400	,Food Cupboard,Herbs and Spices,Bart Saffron 0.4g,£4.2,Bart,Saffron,NA
5000128120111	,Food Cupboard,Herbs and Spices,Co Op British Table Salt 750g,£0.5,Co Op,British Table Salt,NA
5039303000863	,Food Cupboard,Herbs and Spices,Nando's Peri-Peri Salt 70g,£2,Nando's,"A blend of salt, spices and Peri-Peri (African Bird's Eye Chilli).",NA
50019908	,Food Cupboard,Herbs and Spices,Schwartz Thyme 11g,£1.95,Schwartz,Thyme,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
5012836706242	,Food Cupboard,Herbs and Spices,Bart Jerk Blends 65g,£3.15,Bart,Jamaican style spice blend.,NA
5012836192816	,Food Cupboard,Herbs and Spices,Bart Galangal Paste 90g,£2.1,Bart,Galangal paste,NA
5000225057716	,Food Cupboard,Herbs and Spices,Schwartz Cumin Ground 37g,£1.95,Schwartz,Ground Cumin,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
5000225057709	,Food Cupboard,Herbs and Spices,Schwartz Ground Cinnamon 39g,£1.95,Schwartz,Ground Cinnamon (Cassia).,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
5000225009197	,Food Cupboard,Herbs and Spices,Schwartz Bay Leaves 3g,£1.95,Schwartz,Bay Leaves,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
5000225048646	,Food Cupboard,Herbs and Spices,Schwartz Paprika & Onion Classic Chip Seasoning 55g,£1.95,Schwartz,NA,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
5000128705882	,Food Cupboard,Herbs and Spices,Co-op Turmeric 45g,£1.05,Co-op,Turmeric,NA
50191390	,Food Cupboard,Herbs and Spices,Schwartz Garlic Salt 73g,£1.95,Schwartz,Garlic Salt,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
50191734	,Food Cupboard,Herbs and Spices,Schwartz Cayenne Chilli Pepper 26g,£1.95,Schwartz,Ground Cayenne Chilli Pepper.,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
50963522	,Food Cupboard,Herbs and Spices,Schwartz Sage & Onion Pork Seasoning 34g,£1.95,Schwartz,Pork Seasoning,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
50020232	,Food Cupboard,Herbs and Spices,Schwartz Saffron Strands 0.4g,£1.95,Schwartz,Saffron Strands.,NA
50020140	,Food Cupboard,Herbs and Spices,Schwartz Mixed Spice 28g,£1.95,Schwartz,"A blend with cinnamon, corainder seed and nutmeg.",BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
50020126	,Food Cupboard,Herbs and Spices,Schwartz Juniper Berries 28g,£1.95,Schwartz,Juniper Berries,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
50020034	,Food Cupboard,Herbs and Spices,Schwartz Ground Coriander 24g,£1.95,Schwartz,Ground Coriander,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
50019816	,Food Cupboard,Herbs and Spices,Schwartz Italian Herb Seasoning 11g,£1.95,Schwartz,A blend of herbs and black pepper.,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
50020683	,Food Cupboard,Herbs and Spices,Schwartz Fajita Seasoning 46g,£1.95,Schwartz,NA,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
5012836711543	,Food Cupboard,Herbs and Spices,Bart Pilau 65g,£3.15,Bart,NA,NA
50225552	,Food Cupboard,Herbs and Spices,Schwartz Garlic Italian Seasoning 43g,£1.95,Schwartz,Garlic Italian Seasoning,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
5012836707096	,Food Cupboard,Herbs and Spices,Bart Sumac 44g,£2.15,Bart,Sumac,NA
5012836706570	,Food Cupboard,Herbs and Spices,Bart Baharat 65g,£3.15,Bart,NA,NA
5012836710591	,Food Cupboard,Herbs and Spices,Bart Mediterranean Seasoning 28g,£2,Bart,Mediterranean seasoning,NA
5012836710539	,Food Cupboard,Herbs and Spices,Bart Star Anise 12g,£2.15,Bart,Star Anise,NA
5000225057730	,Food Cupboard,Herbs and Spices,Schwartz Mixed Herbs 11g,£1.95,Schwartz,Mixed Herbs,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
50981168	,Food Cupboard,Herbs and Spices,Bart Cayenne Pepper 36g,£2.3,Bart,Cayenne Pepper,NA
50981137	,Food Cupboard,Herbs and Spices,Bart Hot Chilli Powder 36g,£2.15,Bart,Hot Chilli Powder,NA
5000225034373	,Food Cupboard,Herbs and Spices,Schwartz Ground Fenugreek 35g,£1.95,Schwartz,Ground Fenugreek.,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
50019984	,Food Cupboard,Herbs and Spices,Schwartz Crushed Chilli Flakes 29g,£1.95,Schwartz,Crushed Dried Red Chillies.,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
5000128706216	,Food Cupboard,Herbs and Spices,Co-op Mild Chilli Powder 45g,£1.05,Co-op,Mild Chilli Powder,NA
5000128705967	,Food Cupboard,Herbs and Spices,Co-op Cumin 45g,£1.05,Co-op,Cumin,NA
5012836704286	,Food Cupboard,Herbs and Spices,Bart Massaman Paste 105g,£2,Bart,Massaman paste,NA
5000128006606	,Food Cupboard,Herbs and Spices,Co-op Whole Black Peppercorns 100g,£2.4,Co-op,Whole Black Peppercorns,NA
5000128706001	,Food Cupboard,Herbs and Spices,Co-op Hot Chilli Powder 45g,£1.05,Co-op,Hot Chilli Powder,NA
50128587	,Food Cupboard,Herbs and Spices,The Co-operative Loved by Us Ground Black Pepper 25g,£1,Co-op,Ground Black Pepper,NA
50128570	,Food Cupboard,Herbs and Spices,Co-op Ground White Pepper 25g,£1,Co-op,Ground White Pepper,NA
50020881	,Food Cupboard,Herbs and Spices,Schwartz Lemon & Dill Fish Seasoning 55g,£1.95,Schwartz,NA,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
50191673	,Food Cupboard,Herbs and Spices,Schwartz Paprika Hot 34g,£1.95,Schwartz,A blend with paprika and cayenne pepper.,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
50191635	,Food Cupboard,Herbs and Spices,Schwartz Ground Nutmeg 32g,£1.95,Schwartz,Ground Nutmeg.,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
50191406	,Food Cupboard,Herbs and Spices,Schwartz Ginger Ground 26g,£1.95,Schwartz,Ground Ginger,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
50225330	,Food Cupboard,Herbs and Spices,"Schwartz Season All Salt, Paprika & Pepper 70g",£1.95,Schwartz,NA,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
50225255	,Food Cupboard,Herbs and Spices,Schwartz Chives 1g,£1.95,Schwartz,Chives,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
50020850	,Food Cupboard,Herbs and Spices,Schwartz Chillies & Onion Spicy Season All 47g,£1.95,Schwartz,NA,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
