Barcode,Product ID,Product Name,Description,Wholesale Price,Packet Format,Vat,On Promo,Promotional Price
5019989103089	,95957,Saxa Sea Salt Coarse 350g,"Sea Salt Coarse100% naturalFor cooking & grindingHarvested from mineral rich sea water, our coarse sea salt is naturally evaporated to produce a pure salt, free from artificial additives.", £6.99, 6 x 350g , 0%,No,N/A
5011273047215	,269495,Rowse Honey 340g,Runny honeyKosher - KLBDWake up to nature...Honey may naturally crystallise. A blend of non-EU honeys.Advisory/Months: 12, £13.39, 6 x 340g , 0%,No,N/A
50172672	,25544,Robertson's Mincemeat Classic 411g,"A delicious mix of apple, dried fruits, candied peel and mixed spices.Suitable for vegetarians", £10.49, 6 x 411g , 0%,No,N/A
0000050172511	,747410,Robertsons Golden Shred 454g,"Fine Cut Orange Jelly MarmaladePaddington™ and Paddington Bear™ © Paddington and Company Limited/Studiocanal S.A. 2015 Paddington Bear™, Paddington™ and PB™ are trademarks of Paddington and Company Limited. Licensed on behalf of Studiocanal S.A. by Copyrights Group.Number of uses/Servings: 30Contains approximately 30 (15g) servings per pack", £10.00, 6 x 454g , 0%,No,N/A
5010029228182	,275595,Ready Brek Original Smooth Porridge Oats 450g,"Original Oat Cereal Fortified with Vitamins, Iron & Calcium.Ready to glowSuitable for VegetariansRich in Calcium* Source of Vitamin D* No Added Sugar or Salt* High Oat Fibre* *Vitamin D contributes to the normal function of the immune system. *Oat grain fibre contributes to an increase in faecal bulk. *Calcium is needed for the maintenance of normal bones and teeth. *Contains naturally occurring sugars. Lovingly made from wholegrain rolled oats, your super smooth bowl of Ready brek is packed full of goodness Rich in Calcium To promote healthy bones and teeth Source of Vitamin D To support a healthy immune system No Added Sugar or Salt For a better nutritional balance High Oat Fibre To aid healthy digestion® Trade Mark of Weetabix LimitedNumber of uses/Servings: 15This pack contains approximately fifteen 30g servings", £12.09, 6 x 450g , 0%,No,N/A
5000108240952	,262418,Quaker Rolled Oats £1.99 RRP PMP 1kg,"Rolled Oats100% wholegrainNo artificialsNo added sugar - contains naturally occurring sugarsSource of fibreSuitable for vegans- Box of Quaker Porridge Oats (1kg), Price Marked at £1.99 - Quaker Oats is the #1 hot cereal brand (Nielsen, Total Impulse MAT WE 08.02.20) - Quaker is VAT free - To maximise on-the-go porridge sales, include pots and squares at till point, with juice and coffee. Take home porridge, including sachets and rolled oats, are important to the breakfast shopper offering health, taste and convenience - Quaker Porridge Oats 1kg is recommended for stocking in Café's, Education, Healthcare and Business & Industry outlets - Quaker Oats are made with 100% wholegrain oats and contain no Artificial Flavours and Preservatives - Help care for the environment and please recycle the cardboard caseOat beta-glucan 3.6g per 100g. Each serving (40g) contains 47% of the 3g of oat beta-glucan suggested per day. Recycle ""Quaker"" and the Quaker man device are registered trade marks. © Quaker Oats 2020Number of uses/Servings: 25This pack contains 25 servings", £8.35, 6 x 1kg , 0%,No,N/A
5000108280941	,267277,Quaker Oat So Simple Original Porridge Sachets 10x27g,"Original Microwaveable Oats100% Whole GrainReady in 2 MinsNo Artificial PreservativesNo Added Sugar - contains naturally occurring sugars- 10 porridge sachets made with 100% wholegrain Quaker Oats - All the delicious Quaker flavour you know and love in one convenient porridge sachet - Ready in just 2 minutes, Quaker Oat So Simple microwaveable porridge oats are a great morning time-saver - In a rush? Slip a Quaker Oats porridge sachet into your bag and enjoy at the office. Simple. - Contains no artificial flavours or artificial preservativesOat beta-glucan 3.6g per 100g. Each serving (27g) contains 33% of the 3g of oat beta-glucan suggested per day. ""Quaker"" and the Quaker Man Device are registered trademarks. © Quaker Oats 2020Number of uses/Servings: 10This pack contains 10 servings", £17.79, 9 x 270g , 0%,No,N/A
5000108704645	,239298,Quaker Oat So Simple Original Porridge Pots 8x45g,Original PorridgeJust add hot water, £5.89, 8 x 45g , 0%,No,N/A
5000108030553	,86248,Quaker Oat So Simple Golden Syrup Porridge Sachets 10x36g,"Golden Syrup Flavour Microwaveable Oats- Made with 100% wholegrain Quaker rolled oats - Delicious porridge bursting with the warming flavour of golden syrup - Ready in just 2 minutes, Quaker Oat So Simple microwaveable oats are a great morning time-saver - In a rush? Slip a sachet into your bag and enjoy at the office. Simple. - Only natural flavours and no artificial preservativesNumber of uses/Servings: 10This pack contains 10 servings", £17.79, 9 x 360g , 0%,No,N/A
5020379131674	,227127,Happy Shopper Self-Raising Flour 1kg,Wheat Flour Containing Raising Agents, £4.09, 8 x 1kg , 0%,No,N/A
96183359	,246563,Princes Tuna Steak in Sunflower Oil 160g,"Tuna Steak in Sunflower OilNo artificial preservatives, colours or flavoursHigh in ProteinMSC - Certified Sustainable Seafood MSC™, MSC-C-53326, From an MSC certified sustainable fishery, www.msc.org Princes® Ltd copyright. All rights reserved.", £18.29, 12 x 160g , 0%,No,N/A
5000232030214	,277604,Pura Refined Vegetable Oil 1L,"Vegetable Oil made with 100% soya bean oil Soya Bean Oil (produced from genetically modified Soya)High in PolyunsaturatesPura Vegetable Oil is made from the finest quality seeds. It is suitable for high temperature cooking including frying, roasting, deep frying and stir fries", £30.79, 15 x 1Ltr , 0%,No,N/A
5000232005298	,239704,Princes Tuna Chunks in Sunflower Oil 4 x 145g,"Tuna Chunks in SunflowerResponsibly sourcedHigh in proteinEasy openNo artificial preservatives, colours or flavoursThis is a multi-pack, cans are not to be sold separately. FSC - FSC® Mix, Board from responsible sources, FSC® C120504, www.fsc.org Dolphin Safe - Find the fish species and where our tuna was caught, on the end of the can. At Princes we are committed to ensuring our packaging is 100% recyclable. Please recycle me! Widely Recycled Princes Ltd® copyright. All rights reserved.", £21.99, 6 x 4x145g , 0%,No,N/A
5000232027023	,270438,Princes Tuna Chunks in Sunflower Oil 145g,"Tuna Chunks in Sunflower OilResponsibly SourcesHigh in ProteinNo artificial preservatives, colours or flavoursPrinces Ltd ® copyright. All rights reserved.", £12.49, 12 x 145g , 0%,No,N/A
5000232027047	,270472,Princes Tuna Chunks in Spring Water 145g,"Tuna Chunks in Spring WaterResponsibly SourcedHigh in ProteinNo artificial preservatives, colours or flavoursPrinces Ltd ® copyright. All rights reserved.", £12.49, 12 x 145g , 0%,No,N/A
5010024103293	,34793,Saxa Ground White Pepper 25g,Simply unlocks flavourPot - Plastic - check local recycling Lid - Plastic - check local recycling, £9.75, 12 x 25g , 0%,No,N/A
96183342	,246564,Princes Tuna Steak in Brine 160g,"Tuna steak in brineHigh in ProteinNo artificial preservatives, colours or flavoursMSC - Certified Sustainable Seafood MSC™, MSC-C-53326, From an MSC certified sustainable fishery, www.msc.org Princes Ltd® copyright. All rights reserved.", £18.29, 12 x 160g , 0%,No,N/A
5000232029843	,275814,Princes Strawberries in Light Syrup 410g,"Strawberries in Light SyrupPacked from FreshReal FruitNo Mess, Ready to Eat and TastyNo artificial preservatives, colours or flavoursPrinces Ltd ® copyright. All rights reserved.Number of uses/Servings: 2This pack contains 2 servings", £5.89, 6 x 410g , 0%,No,N/A
4010142023252	,183724,Wikinger Hot Dogs Bockwurst Style in Brine 380g,"Hot Dogs made with mechanically separated meat, turkey and chicken, and pork in brine.King of hot dogs", £10.49, 12 x 380g , 0%,No,N/A
5000232027009	,270434,Princes Tuna Chunks in Brine 145g,"Tuna Chunks in BrineResponsibly SourcedHigh in ProteinNo artificial preservatives, colours or flavoursPrincess Ltd ® copyright. All right reserved.", £12.49, 12 x 145g , 0%,No,N/A
5010029228205	,275632,Weetos Chocolatey Hoops 350g,"Chocolate Flavour Crunchy Wheat Hoops Fortified with Vitamins & IronLoved by Kids - Approved by ParentsHigh in FibreIronWholegrainVitamin B12Vitamin DAnd Low in Salt & Saturated Fat with No Artificial ColoursSuitable for Vegetarians® Trade Mark of Weetabix Limited Rainforest Alliance - People & Nature, CocoaNumber of uses/Servings: 11This pack contains approximately eleven 30g servings", £17.79, 8 x 350g , 0%,No,N/A
5010105001685	,229624,Goldenfry Farmhouse Style Dumpling Mix 142g,A mix for Farmhouse Style DumplingsMakes 7 dumplings in 20 minutesNo artificial flavours or preservatives, £1.69, 6 x 142g , 0%,No,N/A
5010029000016	,258647,Weetabix Cereal 24 Pack,"Whole Wheat Cereal with Added Vitamins & Iron. 24 BiscuitsHigh in fibreLow in sugar and salt100% wholegrain wheatSuitable for VegetariansWant to Enjoy a Healthy Start? Weetabix is packed with 100% wholegrain goodness* and is high in fibre. Top it with natural yoghurt, a drizzle of honey and some fresh strawberries, which are an excellent source of vitamin C. There's no better way to start your day! Have you had yours? *Wheat Bran fibre contributes to an acceleration of intestinal transit as part of a healthy diet and lifestyle. The beneficial effect is obtained with a daily intake of 10g of wheat bran fibre. The Nation's Favourite Cereal† †The number 1 cereal brand in the UK and ROI based on the last 52 weeks of retail sales value from Nielsen up to 03.12.2016® and TM - Trade marks of Weetabix Limited. The shape of this product is Registered as Community Trade Mark Number 834150 and is the property of Weetabix LimitedNumber of uses/Servings: 12This pack contains twelve 2-biscuit servings", £23.85, 10 x 24pk , 0%,No,N/A
5010029000504	,260061,Weetabix Cereal 12 Pack,"Whole Wheat Cereal with Added Vitamins & Iron. 12 Biscuits100% Wholegrain WheatHigh FibreLow in Sugar and SaltSuitable for VegetariansLooking for A Healthy Start? Weetabix is packed with 100% wholegrain* goodness and is high in fibre. Top it with fresh blueberries and pumpkin seeds. Adding pumpkin seeds boosts iron, zinc and magnesium to help support your immune system‡. Make a super breakfast for a super you! Have you had yours? *Wheat Bran fibre contributes to an acceleration of intestinal transit as part of a healthy diet and lifestyle. The beneficial effect is obtained with a daily intake of 10g of wheat bran fibre. ‡As part of a balanced diet & healthy lifestyle. The Nation's Favourite Cereal† †The number 1 cereal brand in the UK and ROI based on the last 52 weeks of retail sales value from Nielsen up to 03.12.2016® and TM - Trade Marks of Weetabix Limited. The shape of this product is Registered as Community Trade Mark Number 834150 and is The Property of Weetabix LimitedNumber of uses/Servings: 6This pack contains six 2-biscuit servings.", £25.69, 18 x 215g , 0%,No,N/A
5011157630113	,192954,Tilda Pure Basmati Rice 500g,"Pure Original BasmatiGenuine goodnessGluten freeWith half a century of expertise, we hand-select premium grains to make sure only the best rice is used in every Tilda pack. From the foothills of the Himalayas our Pure Basmati Rice is known for its tantalising flavour, magical aroma and delicate, fluffy texture that you'll adore from the very first taste. The perfect companion for a wide range of delicious curries.Number of uses/Servings: 8This pack contains 8x60g portions", £9.98, 10 x 500g , 0%,No,N/A
5000232005274	,239703,Princes Tuna Chunks in Brine 4 x 145g,"Tuna Chunks in BrineResponsibly sourcedHigh proteinEasy openNo artificial preservatives, colours, flavoursThis is a multi-pack, cans are not to be sold separately. FSC - FSC® Mix, Board from responsible sources, FSC® C120504, www.fsc.org Dolphin Safe - Find the fish species and where our tuna was caught, on the end of the can. At Princes we are committed to ensuring our packaging is 100% recyclable. Please recycle me! Widely Recycled Princes Ltd® copyright. All rights reserved.", £21.99, 6 x 4x145g , 0%,No,N/A
5000108280163	,182358,Quaker Oat So Simple Golden Syrup Porridge Pot 99p RRP PMP 57g,"Golden Syrup Flavour Hot Oat Cereal.Just add hot water- Case of 8 Quaker Oat So Simple Golden Syrup Porridge Pots (57g), Price Marked at RRP 99p - Quaker Oats So Simple Golden Syrup 57g is the #1 BEST SELLING hot cereal pot in Impulse (Nielsen, Total Impulse MAT WE 15.08.20) - Quaker is VAT free - To maximise on-the-go porridge sales, include pots and squares at till point, with juice and coffee. Take home porridge, including sachets and rolled oats, are important to the breakfast shopper offering health, taste and convenience. - Recommended for stocking in Café's, Education, Healthcare and Business & Industry outlets - Quaker Oats are made with 100% wholegrain oats and contain no Artificial Flavours and PreservativesOat beta-glucan 2.2g per 100g. Each serving contains 40% of the 3g of oat beta-glucan suggested per day. Remove cardboard sleeve for recycling. Pot and lid are recyclable where local polypropylene recycling facilities exist. ""Quaker"" and the Quaker man device are registered trademarks. © Quaker Oats 2018Number of uses/Servings: 1This pack contains 1 serving", £5.89, 8 x 57g , 0%,No,N/A
5011417547755	,96782,Sweetex Calorie Free Sweeteners 600 Tablets,"600 Sodium Saccharin based table-top sweetenersShare our love for sweetness, without the calories!Making life sweetCalorie freeSweetex tablets are ideal for everyone wishing to cut down on sugar, as part of a healthier lifestyle with a balanced diet. One Sweetex tablet is equivalent in sweetness to a 5g teaspoon of sugar but with none of the calories.", £9.99, 6 x 600pk , 0%,No,N/A
5000232001504	,228834,Princes Stewed Steak 392g,"Stewed Steak in a Rich Meaty SauceNo artificial preservatives, colours or flavoursHigh in ProteinPrinces Ltd ® copyright. All rights reserved.Number of uses/Servings: 2This pack contains 2 servings", £16.49, 6 x 392g , 0%,No,N/A
96183021	,247671,Princes Sandwich Tuna in Brine 140g,"Tuna Chunks and Flakes in BrineResponsibly sourcedHigh in proteinNo artificial preservatives, colours or flavours", £12.25, 12 x 140g , 0%,No,N/A
5011157620114	,123894,Tilda Easy Cook Long Grain 500g,"Non-stick, separate, parboiledFirm parboiled grains ideal for stuffings, stews and casserolesPrefluffed parboiledGluten freeWith half a century of expertise, we hand-select premium grains to make sure only the best rice is used in every Tilda pack. From our speciality farmers, our Easy Cook Long Grain rice is known for its robust and separate grains that you'll adore from the very first taste. These grains are parboiled to help them stand up to longer cooking. Ideal for stuffing, casseroles and one-pot dishes.Registered trademarks. Copyright Tilda 2019.Number of uses/Servings: 8This pack contains at least 8 x 60g portions", £7.49, 10 x 500g , 0%,No,N/A
